"Id","IsDeleted","MasterRecordId","AccountId","Salutation","FirstName","LastName","OtherStreet","OtherCity","OtherState","OtherPostalCode","OtherCountry","OtherLatitude","OtherLongitude","OtherGeocodeAccuracy","MailingStreet","MailingCity","MailingState","MailingPostalCode","MailingCountry","MailingLatitude","MailingLongitude","MailingGeocodeAccuracy","Phone","Fax","MobilePhone","HomePhone","OtherPhone","AssistantPhone","ReportsToId","Email","Title","Department","AssistantName","LeadSource","Birthdate","Description","OwnerId","HasOptedOutOfEmail","HasOptedOutOfFax","DoNotCall","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastCURequestDate","LastCUUpdateDate","EmailBouncedReason","EmailBouncedDate","Jigsaw","JigsawContactId","IndividualId","Activation_Date__c","ActiveLiveAgentUser__c","Active_Customer__c","Age__c","Customer_Code__c","Customer_Number__c","Customer_Relationship_Type__c","Customer_Tenure__c","Customer_Type__c","Deceased__c","Employment_Status__c","ExternalId__c","Foreigner__c","Gender__c","Household_Income__c","Joined_By_Channel__c","Last_Date_As_Primary_Customer__c","New_Customer__c","Primary_Address__c","Primary_Customer__c","Province_Code__c","Resident_Of_Bank_Country__c","Segment__c","Spouse_Of_Employee__c","test__c","Customer_Region__c","Race__c","Industry__c","Debt_Service__c","Home_Branch_Location__c","Parent_Legal_Entity__c","Total_Bank_Deposits__c","Total_Financial_Accounts__c","Total_Outstanding_Credit_Primary_Owner__c","Total_Won_Opportunities__c","CSAT__c","Delinquent_Status__c","Customer_Category__c","Segment_Type__c","Premier_Customer__c","Churn_Score__c","DC_Pred__c","DC_Pred2__c"
"003B000000HY3HhIAL","0","","001B000001LFjPDIA1","","Alexa","Tremaine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2001-10-15 00:00:00","0","1","48.0","","282177","Active","165.0","Primary","0","Unknown","0034P00002UhbATQAZ","0","Female","385446.27","KFC","","0","1","1","28.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3HiIAL","0","","000000000000000AAA","","Jane","Sanchez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2004-01-12 00:00:00","0","1","29.0","","452700","Inactive","138.0","Primary","0","Unknown","0034P00002UjDErQAN","0","Female","184274.97","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HjIAL","0","","000000000000000AAA","","Jim","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2011-10-19 00:00:00","0","0","24.0","","965912","Inactive","45.0","Primary","0","Unknown","0034P00002Uh6YzQAJ","0","Male","179821.08","KHE","","0","1","1","29.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HkIAL","0","","001B000001L6YtpIAF","","Bob","Kumar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2012-11-07 00:00:00","0","0","32.0","","1096636","Inactive","32.0","Primary","0","Unknown","0034P00002UgZLqQAN","0","Male","148095.0","KHE","","0","1","1","33.0","1","College","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3HlIAL","0","","000000000000000AAA","","Sarah","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2002-03-07 00:00:00","0","0","65.0","","338926","Inactive","160.0","Primary","0","Unknown","0034P00002UhabIQAR","0","Male","","KAT","","0","1","1","21.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HmIAL","0","","000000000000000AAA","","Karen","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2014-08-12 00:00:00","0","1","26.0","","1296475","Active","11.0","Primary","0","Unknown","0034P00002Ufz08QAB","0","Male","104407.89","KHE","","0","1","1","15.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HnIAL","0","","001B000001LFj9wIAD","","Adam","Jaiswal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2007-06-11 00:00:00","0","0","39.0","","696541","Inactive","97.0","Primary","0","Unknown","0034P00002UhKx1QAF","0","Male","49297.8","KFC","","0","1","1","15.0","1","Individual","0","","","","Hospitality","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3HoIAL","0","","000000000000000AAA","","Karen","Vela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2000-02-14 00:00:00","0","1","43.0","","160535","Active","185.0","Primary","0","Unknown","0034P00002UgNH2QAN","0","Female","252899.76","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HpIAL","0","","000000000000000AAA","","John","Jones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2014-10-27 00:00:00","0","0","31.0","","1342067","Inactive","9.0","Primary","0","Unknown","0034P00002UgCxtQAF","0","Male","100227.21","KHE","","0","1","1","30.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HqIAL","0","","000000000000000AAA","","Steven","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2003-02-11 00:00:00","0","0","59.0","","406528","Inactive","149.0","Primary","0","Unknown","0034P00002UipjLQAR","0","Male","119186.22","KFC","","0","1","1","8.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HrIAL","0","","000000000000000AAA","","Jessica","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2011-10-11 00:00:00","0","0","25.0","","959589","Inactive","45.0","Primary","0","Unknown","0034P00002UhVvdQAF","0","Male","97599.69","KHE","","0","1","1","45.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HsIAL","0","","001B000001L6FuKIAV","","Alex","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2005-10-03 00:00:00","0","0","75.0","","561976","Inactive","117.0","Primary","0","Unknown","0034P00002UjAUxQAN","0","Male","146301.06","KFA","","0","1","1","28.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3HtIAL","0","","001B000001L6FdJIAV","","Alice","Jones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2014-08-26 00:00:00","0","1","34.0","","1298900","Active","16.0","Primary","0","Unknown","0034P00002Uh3WZQAZ","0","Female","37301.58","RED","","0","1","1","41.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3HuIAL","0","","001B000001LFj9xIAD","","David","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2015-01-13 00:00:00","0","1","31.0","","1375842","Inactive","6.0","Primary","0","Unknown","0034P00002Ugry7QAB","0","Male","63114.69","KHK","","0","1","1","19.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3HvIAL","0","","000000000000000AAA","","Jessica","Perry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2011-06-30 00:00:00","0","0","50.0","","916961","Inactive","49.0","Primary","0","Unknown","0034P00002Uj7HcQAJ","0","Female","42261.3","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HwIAL","0","","000000000000000AAA","","Ava","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2015-08-01 00:00:00","0","1","20.0","","1424945","Active","1.0","Primary","0","Unknown","0034P00002Uh9deQAB","0","Female","55173.9","","","1","1","1","22.0","1","","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3HxIAL","0","","000000000000000AAA","","Will","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2015-10-10 00:00:00","0","0","21.0","","1475496","Active","0.0","Primary","0","Unknown","0034P00002UjrZFQAZ","0","Male","","","","1","1","1","28.0","1","","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3HyIAL","0","","000000000000000AAA","","Barbara","Stevenson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2013-08-02 00:00:00","0","0","22.0","","1154461","Inactive","23.0","Primary","0","Unknown","0034P00002Ug6jEQAR","0","Female","261894.48","KHE","","0","1","1","30.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3HzIAL","0","","000000000000000AAA","","Hugh","Cho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2004-09-29 00:00:00","0","1","88.0","","493556","Inactive","130.0","Primary","0","Unknown","0034P00002UiTjuQAF","0","Female","60548.43","KCI","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3I0IAL","0","","000000000000000AAA","","Olivia","Rasmussen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2014-09-25 00:00:00","0","0","21.0","","1317223","Inactive","10.0","Primary","0","Unknown","0034P00002UgQl8QAF","0","Male","44007.9","KHE","","0","1","1","10.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3I1IAL","0","","000000000000000AAA","","Jiminy","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2014-10-14 00:00:00","0","0","20.0","","1332791","Inactive","9.0","Primary","0","Unknown","0034P00002UgjgyQAB","0","Male","33383.91","KHE","","0","1","1","15.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3I2IAL","0","","000000000000000AAA","","Rasmus","Kumar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2012-11-08 00:00:00","0","0","32.0","","1097577","Inactive","32.0","Primary","0","Unknown","0034P00002UgfNBQAZ","0","Female","","KHE","2015-07-23 00:00:00","0","1","0","28.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3I3IAL","0","","001B000001LFj9xIAD","","David","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2015-09-10 00:00:00","0","1","19.0","","1445553","Active","0.0","Primary","0","Unknown","0034P00002UjeIhQAJ","0","Female","70756.56","","","1","1","1","15.0","1","","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3I4IAL","0","","001B000001LFjPDIA1","","Alexa","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2001-01-27 00:00:00","0","0","41.0","","218430","Inactive","174.0","Primary","0","Unknown","0034P00002UiIkMQAV","0","Female","44790.99","KAS","","0","1","1","28.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3I5IAL","0","","000000000000000AAA","","Jim","Ovid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2013-01-09 00:00:00","0","0","29.0","","1117018","Inactive","30.0","Primary","0","Unknown","0034P00002Uj5HUQAZ","0","Female","242476.56","KHE","","0","1","1","8.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3I6IAL","0","","001B000001LFj9xIAD","","David","Jansen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2011-09-07 00:00:00","0","1","24.0","","939358","Inactive","46.0","Primary","0","Unknown","0034P00002UfxEZQAZ","0","Male","54668.04","KHE","","0","1","1","5.0","1","College","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3I7IAL","0","","000000000000000AAA","","Barbara","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2012-08-08 00:00:00","0","1","28.0","","1047613","Active","35.0","Primary","0","Unknown","0034P00002Ugp5wQAB","0","Female","31082.49","KHE","","0","1","1","14.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3I8IAL","0","","000000000000000AAA","","Bob","Tran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2014-09-03 00:00:00","0","1","38.0","","1301677","Active","11.0","Primary","0","Unknown","0034P00002UiEFUQA3","0","Male","","KAT","","0","1","1","4.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3I9IAL","0","","001B000001LFj9wIAD","","Adam","Roth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2014-10-15 00:00:00","0","0","26.0","","1333373","Inactive","9.0","Primary","0","Unknown","0034P00002UiKArQAN","0","Male","142910.22","KHE","","0","1","1","28.0","1","College","0","","","","Hospitality","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3IAIA1","0","","000000000000000AAA","","Steven","Gundarssen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2013-01-08 00:00:00","0","1","36.0","","1116667","Active","30.0","Primary","0","Unknown","0034P00002UgqLEQAZ","0","Male","105033.27","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3IBIA1","0","","000000000000000AAA","","Sarah","Kumar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2014-08-04 00:00:00","0","1","21.0","","1290707","Active","12.0","Primary","0","Unknown","0034P00002UgRGWQA3","0","Male","58246.68","KHE","","0","1","1","15.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3ICIA1","0","","000000000000000AAA","","Barbara","Trivedi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2009-01-25 00:00:00","0","1","66.0","","828604","Active","78.0","Primary","0","Unknown","0034P00002UhiJqQAJ","0","Female","120992.49","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3IDIA1","0","","000000000000000AAA","","Ava","Trivedi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2013-08-03 00:00:00","0","0","31.0","","1155816","Active","23.0","Primary","0","Unknown","0034P00002UhvJzQAJ","0","Female","56588.04","KAT","","0","1","1","46.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3IEIA1","0","","000000000000000AAA","","John","Perry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2013-07-22 00:00:00","0","0","22.0","","1144788","Inactive","24.0","Primary","0","Unknown","0034P00002UgU40QAF","0","Male","","KHE","","0","1","1","8.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3IFIA1","0","","000000000000000AAA","","Stephanie","Jones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2014-10-10 00:00:00","0","1","22.0","","1330434","Inactive","9.0","Primary","0","Unknown","0034P00002UgB1ZQAV","0","Male","","KHE","","0","1","1","25.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3IGIA1","0","","000000000000000AAA","","Ava","Johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2021-03-03 22:45:04","005B0000006Mf6rIAC","2021-03-03 22:45:04","","","","","","","","000000000000000AAA","2006-09-21 00:00:00","0","0","94.0","","642990","Inactive","48.0","Primary","0","Unknown","0034P00002Uj3HmQAJ","0","Female","116156.64","KAT","","0","1","1","3.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3IHIA1","0","","000000000000000AAA","","Karen","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2014-08-04 00:00:00","0","0","42.0","","1290600","Inactive","12.0","Primary","0","Unknown","0034P00002Uil9fQAB","0","Female","59902.11","KFC","","0","1","1","46.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3IIIA1","0","","000000000000000AAA","","Timothy","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","005B0000006Mf6rIAC","2020-07-16 20:55:20","","","","","","","","000000000000000AAA","2014-11-26 00:00:00","0","0","20.0","","1361659","Inactive","8.0","Primary","0","Unknown","0034P00002Uif3JQAR","0","Female","326556.66","KHE","","0","1","1","28.0","1","College","0","","","","","","","","","","","","","","","","","","",""
